 Ödül: -4799.10, Son 100 Bölüm Ort. Ödül: -11093.54
Adım: 309709, Bölüm Bitti, Ödül: -2888.41, Son 100 Bölüm Ort. Ödül: -11075.21
Adım: 926197, Bölüm Bitti, Ödül: -1695.18, Son 100 Bölüm Ort. Ödül: -13656.29
Adım: 926220, Bölüm Bitti, Ödül: -4930.56, Son 100 Bölüm Ort. Ödül: -13682.36
Adım: 926257, Bölüm Bitti, Ödül: -9121.79, Son 100 Bölüm Ort. Ödül: -13710.06
Adım: 926304, Bölüm Bitti, Ödül: -9206.89, Son 100 Bölüm Ort. Ödül: -13777.90
Adım: 926334, Bölüm Bitti, Ödül: -7089.20, Son 100 Bölüm Ort. Ödül: -13781.52
Adım: 926352, Bölüm Bitti, Ödül: -3746.65, Son 100 Bölüm Ort. Ödül: -13785.71
Adım: 926388, Bölüm Bitti, Ödül: -7865.20, Son 100 Bölüm Ort. Ödül: -13824.91
Adım: 926471, Bölüm Bitti, Ödül: -19086.45, Son 100 Bölüm Ort. Ödül: -13995.82
Adım: 926494, Bölüm Bitti, Ödül: -5136.59, Son 100 Bölüm Ort. Ödül: -13883.25
Adım: 926520, Bölüm Bitti, Ödül: -6259.61, Son 100 Bölüm Ort. Ödül: -13779.79
Adım: 926530, Bölüm Bitti, Ödül: -3134.41, Son 100 Bölüm Ort. Ödül: -13743.14
Adım: 926581, Bölüm Bitti, Ödül: -10155.27, Son 100 Bölüm Ort. Ödül: -13769.47
Adım: 926590, Bölüm Bitti, Ödül: -1920.79, Son 100 Bölüm Ort. Ödül: -13759.99
Adım: 926614, Bölüm Bitti, Ödül: -5953.65, Son 100 Bölüm Ort. Ödül: -13758.81
Adım: 926626, Bölüm Bitti, Ödül: -2789.20, Son 100 Bölüm Ort. Ödül: -13653.18
Adım: 926661, Bölüm Bitti, Ödül: -8124.46, Son 100 Bölüm Ort. Ödül: -13618.86
Adım: 926683, Bölüm Bitti, Ödül: -4070.63, Son 100 Bölüm Ort. Ödül: -13591.01
Adım: 926697, Bölüm Bitti, Ödül: -3243.01, Son 100 Bölüm Ort. Ödül: -13587.87
Adım: 926705, Bölüm Bitti, Ödül: -1360.75, Son 100 Bölüm Ort. Ödül: -13573.35
Adım: 926736, Bölüm Bitti, Ödül: -6964.73, Son 100 Bölüm Ort. Ödül: -13612.33
Adım: 926798, Bölüm Bitti, Ödül: -14655.55, Son 100 Bölüm Ort. Ödül: -13721.86
Adım: 926808, Bölüm Bitti, Ödül: -3316.54, Son 100 Bölüm Ort. Ödül: -13710.34
Adım: 926867, Bölüm Bitti, Ödül: -12793.04, Son 100 Bölüm Ort. Ödül: -13791.35
Adım: 926889, Bölüm Bitti, Ödül: -4293.66, Son 100 Bölüm Ort. Ödül: -13679.35
Adım: 926924, Bölüm Bitti, Ödül: -6678.85, Son 100 Bölüm Ort. Ödül: -13662.84
Adım: 926980, Bölüm Bitti, Ödül: -12384.86, Son 100 Bölüm Ort. Ödül: -13555.66
Adım: 926986, Bölüm Bitti, Ödül: -1530.90, Son 100 Bölüm Ort. Ödül: -13526.59
Adım: 927001, Bölüm Bitti, Ödül: -3866.21, Son 100 Bölüm Ort. Ödül: -13538.40
Adım: 927034, Bölüm Bitti, Ödül: -7947.46, Son 100 Bölüm Ort. Ödül: -12808.82
Adım: 927046, Bölüm Bitti, Ödül: -2467.03, Son 100 Bölüm Ort. Ödül: -12799.80
Adım: 927063, Bölüm Bitti, Ödül: -3168.67, Son 100 Bölüm Ort. Ödül: -10639.71
Adım: 927109, Bölüm Bitti, Ödül: -10004.92, Son 100 Bölüm Ort. Ödül: -10707.11
Adım: 927139, Bölüm Bitti, Ödül: -5994.65, Son 100 Bölüm Ort. Ödül: -10734.31
Adım: 927160, Bölüm Bitti, Ödül: -5727.55, Son 100 Bölüm Ort. Ödül: -10749.30
Adım: 927188, Bölüm Bitti, Ödül: -7546.64, Son 100 Bölüm Ort. Ödül: -10784.42
Adım: 928188, Bölüm Bitti, Ödül: -227146.97, Son 100 Bölüm Ort. Ödül: -12941.06
Adım: 928212, Bölüm Bitti, Ödül: -5315.74, Son 100 Bölüm Ort. Ödül: -12885.11
Adım: 928225, Bölüm Bitti, Ödül: -2610.31, Son 100 Bölüm Ort. Ödül: -12699.66
Adım: 928242, Bölüm Bitti, Ödül: -3503.75, Son 100 Bölüm Ort. Ödül: -12715.29
Adım: 928295, Bölüm Bitti, Ödül: -12916.28, Son 100 Bölüm Ort. Ödül: -12776.46
Adım: 928322, Bölüm Bitti, Ödül: -6806.81, Son 100 Bölüm Ort. Ödül: -12786.95
Adım: 928376, Bölüm Bitti, Ödül: -11316.21, Son 100 Bölüm Ort. Ödül: -12870.76
Adım: 928394, Bölüm Bitti, Ödül: -3907.52, Son 100 Bölüm Ort. Ödül: -12830.58
Adım: 928403, Bölüm Bitti, Ödül: -1497.13, Son 100 Bölüm Ort. Ödül: -12749.81
Adım: 928415, Bölüm Bitti, Ödül: -2313.26, Son 100 Bölüm Ort. Ödül: -12693.90
Adım: 928428, Bölüm Bitti, Ödül: -3158.13, Son 100 Bölüm Ort. Ödül: -12705.49
Adım: 928449, Bölüm Bitti, Ödül: -4665.38, Son 100 Bölüm Ort. Ödül: -12623.35
Adım: 928480, Bölüm Bitti, Ödül: -7106.43, Son 100 Bölüm Ort. Ödül: -10430.60
Adım: 928512, Bölüm Bitti, Ödül: -7189.09, Son 100 Bölüm Ort. Ödül: -10322.22
Adım: 928543, Bölüm Bitti, Ödül: -6200.15, Son 100 Bölüm Ort. Ödül: -10257.51
Adım: 929543, Bölüm Bitti, Ödül: -222051.48, Son 100 Bölüm Ort. Ödül: -12412.86
Adım: 929567, Bölüm Bitti, Ödül: -5711.19, Son 100 Bölüm Ort. Ödül: -12435.12
Adım: 929616, Bölüm Bitti, Ödül: -9489.16, Son 100 Bölüm Ort. Ödül: -12407.21
Adım: 929628, Bölüm Bitti, Ödül: -2591.58, Son 100 Bölüm Ort. Ödül: -12401.30
Adım: 929646, Bölüm Bitti, Ödül: -3908.68, Son 100 Bölüm Ort. Ödül: -12387.56
Adım: 929655, Bölüm Bitti, Ödül: -2001.62, Son 100 Bölüm Ort. Ödül: -12373.59
Adım: 929683, Bölüm Bitti, Ödül: -7062.53, Son 100 Bölüm Ort. Ödül: -12421.26
Adım: 929696, Bölüm Bitti, Ödül: -2830.72, Son 100 Bölüm Ort. Ödül: -12409.80
Adım: 929709, Bölüm Bitti, Ödül: -3048.59, Son 100 Bölüm Ort. Ödül: -12269.66
Adım: 929720, Bölüm Bitti, Ödül: -2685.07, Son 100 Bölüm Ort. Ödül: -12064.33
Adım: 929767, Bölüm Bitti, Ödül: -10895.30, Son 100 Bölüm Ort. Ödül: -12114.25
Adım: 929783, Bölüm Bitti, Ödül: -3573.68, Son 100 Bölüm Ort. Ödül: -12103.61
Adım: 930099, Bölüm Bitti, Ödül: -70316.33, Son 100 Bölüm Ort. Ödül: -12777.68
Adım: 930126, Bölüm Bitti, Ödül: -7261.48, Son 100 Bölüm Ort. Ödül: -12788.25
Adım: 930136, Bölüm Bitti, Ödül: -2299.22, Son 100 Bölüm Ort. Ödül: -12769.47
Adım: 930162, Bölüm Bitti, Ödül: -5191.83, Son 100 Bölüm Ort. Ödül: -12623.51
Adım: 930184, Bölüm Bitti, Ödül: -4812.43, Son 100 Bölüm Ort. Ödül: -12638.79
Adım: 930193, Bölüm Bitti, Ödül: -1794.88, Son 100 Bölüm Ort. Ödül: -12548.52
Adım: 930260, Bölüm Bitti, Ödül: -14254.15, Son 100 Bölüm Ort. Ödül: -12609.27
Adım: 930318, Bölüm Bitti, Ödül: -14023.53, Son 100 Bölüm Ort. Ödül: -12728.50
Adım: 930353, Bölüm Bitti, Ödül: -7211.19, Son 100 Bölüm Ort. Ödül: -12745.57
Adım: 930372, Bölüm Bitti, Ödül: -4300.88, Son 100 Bölüm Ort. Ödül: -12742.71
Adım: 930394, Bölüm Bitti, Ödül: -4165.26, Son 100 Bölüm Ort. Ödül: -12742.03
Adım: 930422, Bölüm Bitti, Ödül: -7334.91, Son 100 Bölüm Ort. Ödül: -12783.16
Adım: 930451, Bölüm Bitti, Ödül: -6056.00, Son 100 Bölüm Ort. Ödül: -12801.77
Adım: 930464, Bölüm Bitti, Ödül: -3110.11, Son 100 Bölüm Ort. Ödül: -12791.02
Adım: 930493, Bölüm Bitti, Ödül: -5841.17, Son 100 Bölüm Ort. Ödül: -12791.21
Adım: 930584, Bölüm Bitti, Ödül: -18292.28, Son 100 Bölüm Ort. Ödül: -12938.26
Adım: 930593, Bölüm Bitti, Ödül: -2396.79, Son 100 Bölüm Ort. Ödül: -12924.70
Adım: 930628, Bölüm Bitti, Ödül: -8362.68, Son 100 Bölüm Ort. Ödül: -12965.42
Adım: 930656, Bölüm Bitti, Ödül: -5826.50, Son 100 Bölüm Ort. Ödül: -12951.34
Adım: 930671, Bölüm Bitti, Ödül: -3119.81, Son 100 Bölüm Ort. Ödül: -12924.57
Adım: 930695, Bölüm Bitti, Ödül: -6305.56, Son 100 Bölüm Ort. Ödül: -12963.17
Adım: 930710, Bölüm Bitti, Ödül: -3090.45, Son 100 Bölüm Ort. Ödül: -12912.19
Adım: 930730, Bölüm Bitti, Ödül: -3736.23, Son 100 Bölüm Ort. Ödül: -12875.59
Adım: 930749, Bölüm Bitti, Ödül: -3757.62, Son 100 Bölüm Ort. Ödül: -12734.03
Adım: 930765, Bölüm Bitti, Ödül: -3119.12, Son 100 Bölüm Ort. Ödül: -12641.17
Adım: 930786, Bölüm Bitti, Ödül: -4769.86, Son 100 Bölüm Ort. Ödül: -12652.44
Adım: 930822, Bölüm Bitti, Ödül: -8124.10, Son 100 Bölüm Ort. Ödül: -12616.38
Adım: 930839, Bölüm Bitti, Ödül: -4562.58, Son 100 Bölüm Ort. Ödül: -12569.52
Adım: 930881, Bölüm Bitti, Ödül: -8502.06, Son 100 Bölüm Ort. Ödül: -12594.97
Adım: 930922, Bölüm Bitti, Ödül: -9100.91, Son 100 Bölüm Ort. Ödül: -12555.92
Adım: 930932, Bölüm Bitti, Ödül: -1741.63, Son 100 Bölüm Ort. Ödül: -11152.52
Adım: 931002, Bölüm Bitti, Ödül: -14002.52, Son 100 Bölüm Ort. Ödül: -11268.76
Adım: 931049, Bölüm Bitti, Ödül: -10199.26, Son 100 Bölüm Ort. Ödül: -11321.11
Adım: 931076, Bölüm Bitti, Ödül: -6740.56, Son 100 Bölüm Ort. Ödül: -11282.16
Adım: 931113, Bölüm Bitti, Ödül: -8039.51, Son 100 Bölüm Ort. Ödül: -11230.51
Adım: 931129, Bölüm Bitti, Ödül: -4513.47, Son 100 Bölüm Ort. Ödül: -11173.85
Adım: 931146, Bölüm Bitti, Ödül: -3272.49, Son 100 Bölüm Ort. Ödül: -11125.82
Adım: 931155, Bölüm Bitti, Ödül: -1781.20, Son 100 Bölüm Ort. Ödül: -11070.65
Adım: 931167, Bölüm Bitti, Ödül: -3283.30, Son 100 Bölüm Ort. Ödül: -11086.53
Adım: 931184, Bölüm Bitti, Ödül: -3964.18, Son 100 Bölüm Ort. Ödül: -11076.87
Adım: 931201, Bölüm Bitti, Ödül: -4979.87, Son 100 Bölüm Ort. Ödül: -11035.45
Adım: 931219, Bölüm Bitti, Ödül: -4060.15, Son 100 Bölüm Ort. Ödül: -10983.98
Adım: 931243, Bölüm Bitti, Ödül: -5720.53, Son 100 Bölüm Ort. Ödül: -10970.29
Adım: 931256, Bölüm Bitti, Ödül: -2789.29, Son 100 Bölüm Ort. Ödül: -10960.72
Adım: 931281, Bölüm Bitti, Ödül: -4680.75, Son 100 Bölüm Ort. Ödül: -10928.87
Adım: 931301, Bölüm Bitti, Ödül: -4623.82, Son 100 Bölüm Ort. Ödül: -10784.25
Adım: 931395, Bölüm Bitti, Ödül: -21266.86, Son 100 Bölüm Ort. Ödül: -10945.55
Adım: 931410, Bölüm Bitti, Ödül: -3261.78, Son 100 Bölüm Ort. Ödül: -10915.57
Adım: 931440, Bölüm Bitti, Ödül: -7051.23, Son 100 Bölüm Ort. Ödül: -10954.74
Adım: 931454, Bölüm Bitti, Ödül: -3076.05, Son 100 Bölüm Ort. Ödül: -10883.95
Adım: 931471, Bölüm Bitti, Ödül: -3392.61, Son 100 Bölüm Ort. Ödül: -10898.67
Adım: 931489, Bölüm Bitti, Ödül: -4338.00, Son 100 Bölüm Ort. Ödül: -10882.51
Adım: 931576, Bölüm Bitti, Ödül: -18729.65, Son 100 Bölüm Ort. Ödül: -11041.91
Adım: 931588, Bölüm Bitti, Ödül: -3498.78, Son 100 Bölüm Ort. Ödül: -10995.66
Adım: 931652, Bölüm Bitti, Ödül: -14034.63, Son 100 Bölüm Ort. Ödül: -11095.30
Adım: 931666, Bölüm Bitti, Ödül: -2805.35, Son 100 Bölüm Ort. Ödül: -11090.92
Adım: 931678, Bölüm Bitti, Ödül: -2410.25, Son 100 Bölüm Ort. Ödül: -11101.42
Adım: 931708, Bölüm Bitti, Ödül: -7740.85, Son 100 Bölüm Ort. Ödül: -11109.18
Adım: 931726, Bölüm Bitti, Ödül: -4006.20, Son 100 Bölüm Ort. Ödül: -11002.68
Adım: 931750, Bölüm Bitti, Ödül: -5585.29, Son 100 Bölüm Ort. Ödül: -11025.37
Adım: 931798, Bölüm Bitti, Ödül: -10762.35, Son 100 Bölüm Ort. Ödül: -11005.06
Adım: 931811, Bölüm Bitti, Ödül: -2695.97, Son 100 Bölüm Ort. Ödül: -10989.09
Adım: 931825, Bölüm Bitti, Ödül: -3511.26, Son 100 Bölüm Ort. Ödül: -10957.41
Adım: 931839, Bölüm Bitti, Ödül: -3450.17, Son 100 Bölüm Ort. Ödül: -10868.07
Adım: 931871, Bölüm Bitti, Ödül: -7737.54, Son 100 Bölüm Ort. Ödül: -10930.13
Adım: 931879, Bölüm Bitti, Ödül: -2288.98, Son 100 Bölüm Ort. Ödül: -10914.36
Adım: 931895, Bölüm Bitti, Ödül: -3613.12, Son 100 Bölüm Ort. Ödül: -10871.02
Adım: 931918, Bölüm Bitti, Ödül: -5365.88, Son 100 Bölüm Ort. Ödül: -10900.00
Adım: 931936, Bölüm Bitti, Ödül: -3654.41, Son 100 Bölüm Ort. Ödül: -10904.86
Adım: 931973, Bölüm Bitti, Ödül: -9286.76, Son 100 Bölüm Ort. Ödül: -10897.68
Adım: 932973, Bölüm Bitti, Ödül: -213123.16, Son 100 Bölüm Ort. Ödül: -12968.97
Adım: 932989, Bölüm Bitti, Ödül: -3601.55, Son 100 Bölüm Ort. Ödül: -12947.71
Adım: 933021, Bölüm Bitti, Ödül: -8220.21, Son 100 Bölüm Ort. Ödül: -12954.44
Adım: 933076, Bölüm Bitti, Ödül: -12271.31, Son 100 Bölüm Ort. Ödül: -10805.68
Adım: 933128, Bölüm Bitti, Ödül: -10703.68, Son 100 Bölüm Ort. Ödül: -10859.56
Adım: 933138, Bölüm Bitti, Ödül: -2403.48, Son 100 Bölüm Ort. Ödül: -10857.50
Adım: 933165, Bölüm Bitti, Ödül: -5875.34, Son 100 Bölüm Ort. Ödül: -10881.21
Adım: 933191, Bölüm Bitti, Ödül: -5708.79, Son 100 Bölüm Ort. Ödül: -10809.14
Adım: 933276, Bölüm Bitti, Ödül: -17821.20, Son 100 Bölüm Ort. Ödül: -10919.28
Adım: 933290, Bölüm Bitti, Ödül: -3078.29, Son 100 Bölüm Ort. Ödül: -10836.90
Adım: 933305, Bölüm Bitti, Ödül: -3370.63, Son 100 Bölüm Ort. Ödül: -10831.53
Adım: 933321, Bölüm Bitti, Ödül: -3749.00, Son 100 Bölüm Ort. Ödül: -10854.05
Adım: 933336, Bölüm Bitti, Ödül: -2790.96, Son 100 Bölüm Ort. Ödül: -10858.83
Adım: 933394, Bölüm Bitti, Ödül: -13110.92, Son 100 Bölüm Ort. Ödül: -10958.36
Adım: 933414, Bölüm Bitti, Ödül: -3912.95, Son 100 Bölüm Ort. Ödül: -10950.83
Adım: 933424, Bölüm Bitti, Ödül: -2609.28, Son 100 Bölüm Ort. Ödül: -10905.86
Adım: 933445, Bölüm Bitti, Ödül: -4598.76, Son 100 Bölüm Ort. Ödül: -10879.96
Adım: 933466, Bölüm Bitti, Ödül: -5129.87, Son 100 Bölüm Ort. Ödül: -10869.25
Adım: 933524, Bölüm Bitti, Ödül: -12931.26, Son 100 Bölüm Ort. Ödül: -8778.05
Adım: 933567, Bölüm Bitti, Ödül: -8888.62, Son 100 Bölüm Ort. Ödül: -8809.83
Adım: 933581, Bölüm Bitti, Ödül: -2965.35, Son 100 Bölüm Ort. Ödül: -8744.59
Adım: 933645, Bölüm Bitti, Ödül: -14593.59, Son 100 Bölüm Ort. Ödül: -8864.61
Adım: 933659, Bölüm Bitti, Ödül: -2973.32, Son 100 Bölüm Ort. Ödül: -8855.25
Adım: 933679, Bölüm Bitti, Ödül: -4342.20, Son 100 Bölüm Ort. Ödül: -8878.66
Adım: 933714, Bölüm Bitti, Ödül: -7330.64, Son 100 Bölüm Ort. Ödül: -8881.34
Adım: 933735, Bölüm Bitti, Ödül: -4786.26, Son 100 Bölüm Ort. Ödül: -8900.90
Adım: 933759, Bölüm Bitti, Ödül: -4663.34, Son 100 Bölüm Ort. Ödül: -8917.04
Adım: 933799, Bölüm Bitti, Ödül: -8590.12, Son 100 Bölüm Ort. Ödül: -8976.09
Adım: 933815, Bölüm Bitti, Ödül: -3174.42, Son 100 Bölüm Ort. Ödül: -8898.89
Adım: 933834, Bölüm Bitti, Ödül: -3527.92, Son 100 Bölüm Ort. Ödül: -8898.43
Adım: 933850, Bölüm Bitti, Ödül: -3383.65, Son 100 Bölüm Ort. Ödül: -8229.10
Adım: 933891, Bölüm Bitti, Ödül: -8530.08, Son 100 Bölüm Ort. Ödül: -8241.79
Adım: 933910, Bölüm Bitti, Ödül: -4352.07, Son 100 Bölüm Ort. Ödül: -8262.32
Adım: 933939, Bölüm Bitti, Ödül: -6860.23, Son 100 Bölüm Ort. Ödül: -8279.00
Adım: 934042, Bölüm Bitti, Ödül: -20281.50, Son 100 Bölüm Ort. Ödül: -8433.69
Adım: 934069, Bölüm Bitti, Ödül: -6268.67, Son 100 Bölüm Ort. Ödül: -8478.43
Adım: 934091, Bölüm Bitti, Ödül: -6502.17, Son 100 Bölüm Ort. Ödül: -8400.91
Adım: 934107, Bölüm Bitti, Ödül: -4034.50, Son 100 Bölüm Ort. Ödül: -8301.02
Adım: 934125, Bölüm Bitti, Ödül: -4083.74, Son 100 Bölüm Ort. Ödül: -8269.74
Adım: 934135, Bölüm Bitti, Ödül: -1745.41, Son 100 Bölüm Ort. Ödül: -8244.19
Adım: 934158, Bölüm Bitti, Ödül: -4953.33, Son 100 Bölüm Ort. Ödül: -8252.07
Adım: 934181, Bölüm Bitti, Ödül: -4604.00, Son 100 Bölüm Ort. Ödül: -8224.76
Adım: 934203, Bölüm Bitti, Ödül: -4176.88, Son 100 Bölüm Ort. Ödül: -8205.97
Adım: 934253, Bölüm Bitti, Ödül: -10380.90, Son 100 Bölüm Ort. Ödül: -8278.68
Adım: 935253, Bölüm Bitti, Ödül: -217473.38, Son 100 Bölüm Ort. Ödül: -10395.00
Adım: 935273, Bölüm Bitti, Ödül: -4336.93, Son 100 Bölüm Ort. Ödül: -10255.45
Adım: 935282, Bölüm Bitti, Ödül: -1820.02, Son 100 Bölüm Ort. Ödül: -10249.68
Adım: 935326, Bölüm Bitti, Ödül: -8790.83, Son 100 Bölüm Ort. Ödül: -10253.96
Adım: 935348, Bölüm Bitti, Ödül: -4579.74, Son 100 Bölüm Ort. Ödül: -10241.49
Adım: 935370, Bölüm Bitti, Ödül: -5248.99, Son 100 Bölüm Ort. Ödül: -10262.78
Adım: 935379, Bölüm Bitti, Ödül: -2038.45, Son 100 Bölüm Ort. Ödül: -10220.11
Adım: 935390, Bölüm Bitti, Ödül: -2256.85, Son 100 Bölüm Ort. Ödül: -10211.78
Adım: 935414, Bölüm Bitti, Ödül: -5224.32, Son 100 Bölüm Ort. Ödül: -10226.66
Adım: 935451, Bölüm Bitti, Ödül: -9138.08, Son 100 Bölüm Ort. Ödül: -10280.46
Adım: 935469, Bölüm Bitti, Ödül: -4090.00, Son 100 Bölüm Ort. Ödül: -10290.17
Adım: 935549, Bölüm Bitti, Ödül: -18079.42, Son 100 Bölüm Ort. Ödül: -10423.27
Adım: 935590, Bölüm Bitti, Ödül: -8528.60, Son 100 Bölüm Ort. Ödül: -10427.31
Adım: 935620, Bölüm Bitti, Ödül: -7379.56, Son 100 Bölüm Ort. Ödül: -10455.48
Adım: 935643, Bölüm Bitti, Ödül: -5187.29, Son 100 Bölüm Ort. Ödül: -10422.33
Adım: 935665, Bölüm Bitti, Ödül: -4716.55, Son 100 Bölüm Ort. Ödül: -10378.49
Adım: 935687, Bölüm Bitti, Ödül: -5293.51, Son 100 Bölüm Ort. Ödül: -10414.01
Adım: 935735, Bölüm Bitti, Ödül: -10114.57, Son 100 Bölüm Ort. Ödül: -10375.13
Adım: 935801, Bölüm Bitti, Ödül: -15522.29, Son 100 Bölüm Ort. Ödül: -10428.36
Adım: 935829, Bölüm Bitti, Ödül: -7072.36, Son 100 Bölüm Ort. Ödül: -10431.68
Adım: 935842, Bölüm Bitti, Ödül: -2687.85, Son 100 Bölüm Ort. Ödül: -10378.16
Adım: 935851, Bölüm Bitti, Ödül: -1900.21, Son 100 Bölüm Ort. Ödül: -10352.03
Adım: 935875, Bölüm Bitti, Ödül: -5374.37, Son 100 Bölüm Ort. Ödül: -10373.05
Adım: 935916, Bölüm Bitti, Ödül: -8855.39, Son 100 Bölüm Ort. Ödül: -10443.79
Adım: 935938, Bölüm Bitti, Ödül: -5438.47, Son 100 Bölüm Ort. Ödül: -10465.34
Adım: 935959, Bölüm Bitti, Ödül: -4302.91, Son 100 Bölüm Ort. Ödül: -10468.73
Adım: 936006, Bölüm Bitti, Ödül: -10985.53, Son 100 Bölüm Ort. Ödül: -10528.78
Adım: 936343, Bölüm Bitti, Ödül: -71864.88, Son 100 Bölüm Ort. Ödül: -11206.83
Adım: 936402, Bölüm Bitti, Ödül: -11774.88, Son 100 Bölüm Ort. Ödül: -11267.38
Adım: 936414, Bölüm Bitti, Ödül: -2666.92, Son 100 Bölüm Ort. Ödül: -11266.15
Adım: 936457, Bölüm Bitti, Ödül: -9139.75, Son 100 Bölüm Ort. Ödül: -11310.74
Adım: 936534, Bölüm Bitti, Ödül: -17302.28, Son 100 Bölüm Ort. Ödül: -11437.53
Adım: 936603, Bölüm Bitti, Ödül: -14883.28, Son 100 Bölüm Ort. Ödül: -11373.69
Adım: 936639, Bölüm Bitti, Ödül: -7807.08, Son 100 Bölüm Ort. Ödül: -11419.14
Adım: 936671, Bölüm Bitti, Ödül: -6949.61, Son 100 Bölüm Ort. Ödül: -11418.13
Adım: 936724, Bölüm Bitti, Ödül: -10913.78, Son 100 Bölüm Ort. Ödül: -11496.51
Adım: 936739, Bölüm Bitti, Ödül: -3021.30, Son 100 Bölüm Ort. Ödül: -11492.79
Adım: 936769, Bölüm Bitti, Ödül: -6631.48, Son 100 Bölüm Ort. Ödül: -11515.73
Adım: 936806, Bölüm Bitti, Ödül: -8457.46, Son 100 Bölüm Ort. Ödül: -11413.00
Adım: 936826, Bölüm Bitti, Ödül: -4453.31, Son 100 Bölüm Ort. Ödül: -11422.55
Adım: 936837, Bölüm Bitti, Ödül: -2618.75, Son 100 Bölüm Ort. Ödül: -11308.39
Adım: 936856, Bölüm Bitti, Ödül: -4539.36, Son 100 Bölüm Ort. Ödül: -11325.73
Adım: 936879, Bölüm Bitti, Ödül: -5398.57, Son 100 Bölüm Ort. Ödül: -11355.61
Adım: 936898, Bölüm Bitti, Ödül: -4213.96, Son 100 Bölüm Ort. Ödül: -11320.35
Adım: 936950, Bölüm Bitti, Ödül: -10662.22, Son 100 Bölüm Ort. Ödül: -11386.91
Adım: 936986, Bölüm Bitti, Ödül: -7393.54, Son 100 Bölüm Ort. Ödül: -11404.99
Adım: 937006, Bölüm Bitti, Ödül: -3903.43, Son 100 Bölüm Ort. Ödül: -11336.40
Adım: 937657, Bölüm Bitti, Ödül: -145809.25, Son 100 Bölüm Ort. Ödül: -12767.53
Adım: 937673, Bölüm Bitti, Ödül: -3448.07, Son 100 Bölüm Ort. Ödül: -12766.90
Adım: 937690, Bölüm Bitti, Ödül: -3492.42, Son 100 Bölüm Ort. Ödül: -12767.32
Adım: 937728, Bölüm Bitti, Ödül: -8423.12, Son 100 Bölüm Ort. Ödül: -12774.18
Adım: 937752, Bölüm Bitti, Ödül: -5496.14, Son 100 Bölüm Ort. Ödül: -12806.25
Adım: 937785, Bölüm Bitti, Ödül: -7871.17, Son 100 Bölüm Ort. Ödül: -12848.83
Adım: 937807, Bölüm Bitti, Ödül: -4335.95, Son 100 Bölüm Ort. Ödül: -12838.53
Adım: 937841, Bölüm Bitti, Ödül: -8108.79, Son 100 Bölüm Ort. Ödül: -12883.08
Adım: 938841, Bölüm Bitti, Ödül: -216657.13, Son 100 Bölüm Ort. Ödül: -14956.78
Adım: 938859, Bölüm Bitti, Ödül: -3847.80, Son 100 Bölüm Ort. Ödül: -12864.03
Adım: 938888, Bölüm Bitti, Ödül: -6122.20, Son 100 Bölüm Ort. Ödül: -12889.23
Adım: 938908, Bölüm Bitti, Ödül: -3170.78, Son 100 Bölüm Ort. Ödül: -12838.74
Adım: 938965, Bölüm Bitti, Ödül: -11562.36, Son 100 Bölüm Ort. Ödül: -12831.65
Adım: 938990, Bölüm Bitti, Ödül: -5166.94, Son 100 Bölüm Ort. Ödül: -12776.28
Adım: 939010, Bölüm Bitti, Ödül: -4486.93, Son 100 Bölüm Ort. Ödül: -12797.11
Adım: 939026, Bölüm Bitti, Ödül: -3203.11, Son 100 Bölüm Ort. Ödül: -12770.39
Adım: 939043, Bölüm Bitti, Ödül: -4389.45, Son 100 Bölüm Ort. Ödül: -12757.20
Adım: 939054, Bölüm Bitti, Ödül: -2046.89, Son 100 Bölüm Ort. Ödül: -12599.46
Adım: 939102, Bölüm Bitti, Ödül: -8701.79, Son 100 Bölüm Ort. Ödül: -12655.69
Adım: 939134, Bölüm Bitti, Ödül: -6510.95, Son 100 Bölüm Ort. Ödül: -12687.09
Adım: 939155, Bölüm Bitti, Ödül: -4694.40, Son 100 Bölüm Ort. Ödül: -12696.55
Adım: 939228, Bölüm Bitti, Ödül: -16080.84, Son 100 Bölüm Ort. Ödül: -12829.45
Adım: 939274, Bölüm Bitti, Ödül: -11364.04, Son 100 Bölüm Ort. Ödül: -12811.98
Adım: 939311, Bölüm Bitti, Ödül: -8233.92, Son 100 Bölüm Ort. Ödül: -12855.19
Adım: 939349, Bölüm Bitti, Ödül: -8114.05, Son 100 Bölüm Ort. Ödül: -12910.24
Adım: 939362, Bölüm Bitti, Ödül: -2865.89, Son 100 Bölüm Ort. Ödül: -12892.91
Adım: 939372, Bölüm Bitti, Ödül: -1942.88, Son 100 Bölüm Ort. Ödül: -12861.04
Adım: 939386, Bölüm Bitti, Ödül: -2836.62, Son 100 Bölüm Ort. Ödül: -12760.09
Adım: 939413, Bölüm Bitti, Ödül: -6237.88, Son 100 Bölüm Ort. Ödül: -12733.58
Adım: 939424, Bölüm Bitti, Ödül: -2362.19, Son 100 Bölüm Ort. Ödül: -12727.55
Adım: 939442, Bölüm Bitti, Ödül: -3770.49, Son 100 Bölüm Ort. Ödül: -12619.32
Adım: 939450, Bölüm Bitti, Ödül: -2814.60, Son 100 Bölüm Ort. Ödül: -12617.73
Adım: 939493, Bölüm Bitti, Ödül: -11086.61, Son 100 Bölüm Ort. Ödül: -12685.18
Adım: 939508, Bölüm Bitti, Ödül: -3110.14, Son 100 Bölüm Ort. Ödül: -12642.97
